时间,推料器自动指令
2021-12-23 00:19:33,79.5598
2021-12-23 00:19:34,79.6853
2021-12-23 00:19:35,79.811
2021-12-23 00:19:36,79.9239
2021-12-23 00:19:37,80.0002
2021-12-23 00:19:38,79.7091
2021-12-23 00:19:39,79.8351
2021-12-23 00:19:40,79.9611
2021-12-23 00:19:41,80.0002
2021-12-23 00:19:42,80.0002
2021-12-23 00:19:43,80.0002
2021-12-23 00:19:44,79.5376
2021-12-23 00:19:45,79.6703
2021-12-23 00:19:46,79.818
2021-12-23 00:19:47,79.9805
2021-12-23 00:19:48,80.0
2021-12-23 00:19:49,80.0
2021-12-23 00:19:50,79.4525
2021-12-23 00:19:51,79.6097
2021-12-23 00:19:52,79.7672
2021-12-23 00:19:53,79.9244
2021-12-23 00:19:54,80.0002
2021-12-23 00:19:55,80.0002
2021-12-23 00:19:56,79.6776
2021-12-23 00:19:57,79.8614
2021-12-23 00:19:58,80.0002
2021-12-23 00:19:59,80.0002
2021-12-23 00:20:00,80.0002
2021-12-23 00:20:01,80.0002
2021-12-23 00:20:02,79.4413
2021-12-23 00:20:03,79.608
2021-12-23 00:20:04,79.7914
2021-12-23 00:20:05,79.9414
2021-12-23 00:20:06,80.0002
2021-12-23 00:20:07,80.0002
2021-12-23 00:20:08,79.3928
2021-12-23 00:20:09,79.5628
2021-12-23 00:20:10,79.7328
2021-12-23 00:20:11,79.9027
2021-12-23 00:20:12,80.0002
2021-12-23 00:20:13,80.0002
2021-12-23 00:20:14,79.3296
2021-12-23 00:20:15,79.4762
2021-12-23 00:20:16,79.6391
2021-12-23 00:20:17,79.8182
2021-12-23 00:20:18,79.9648
2021-12-23 00:20:19,80.0002
2021-12-23 00:20:20,79.5378
2021-12-23 00:20:21,79.6917
2021-12-23 00:20:22,79.8627
2021-12-23 00:20:23,80.0002
2021-12-23 00:20:24,80.0002
2021-12-23 00:20:25,80.0002
2021-12-23 00:20:26,79.423
2021-12-23 00:20:27,79.5855
2021-12-23 00:20:28,79.7482
2021-12-23 00:20:29,79.9109
2021-12-23 00:20:30,80.0
2021-12-23 00:20:31,80.0
2021-12-23 00:20:32,79.3313
2021-12-23 00:20:33,79.4728
2021-12-23 00:20:34,79.6143
2021-12-23 00:20:35,79.7701
2021-12-23 00:20:36,79.9118
2021-12-23 00:20:37,80.0002
2021-12-23 00:20:38,79.4102
2021-12-23 00:20:39,79.5158
2021-12-23 00:20:40,79.6333
2021-12-23 00:20:41,79.7507
2021-12-23 00:20:42,79.8798
2021-12-23 00:20:43,79.9972
2021-12-23 00:20:44,79.3399
2021-12-23 00:20:45,79.422
2021-12-23 00:20:46,79.5223
2021-12-23 00:20:47,79.6134
2021-12-23 00:20:48,79.6955
2021-12-23 00:20:49,79.7867
2021-12-23 00:20:50,79.5375
2021-12-23 00:20:51,79.6241
2021-12-23 00:20:52,79.6872
2021-12-23 00:20:53,79.7739
2021-12-23 00:20:54,79.8448
2021-12-23 00:20:55,79.9315
2021-12-23 00:20:56,79.6697
2021-12-23 00:20:57,79.7412
2021-12-23 00:20:58,79.7983
2021-12-23 00:20:59,79.8698
2021-12-23 00:21:00,79.9556
2021-12-23 00:21:01,80.0002
2021-12-23 00:21:02,79.7764
2021-12-23 00:21:03,79.8507
2021-12-23 00:21:04,79.925
2021-12-23 00:21:05,79.9993
2021-12-23 00:21:06,80.0002
2021-12-23 00:21:07,80.0002
2021-12-23 00:21:08,79.7362
2021-12-23 00:21:09,79.8192
2021-12-23 00:21:10,79.9022
2021-12-23 00:21:11,79.9935
2021-12-23 00:21:12,80.0002
2021-12-23 00:21:13,80.0002
2021-12-23 00:21:14,79.7384
2021-12-23 00:21:15,79.8338
2021-12-23 00:21:16,79.9293
2021-12-23 00:21:17,80.0002
2021-12-23 00:21:18,80.0002
2021-12-23 00:21:19,80.0002
2021-12-23 00:21:20,79.8194
2021-12-23 00:21:21,79.9213
2021-12-23 00:21:22,80.0002
2021-12-23 00:21:23,80.0002
2021-12-23 00:21:24,80.0002
2021-12-23 00:21:25,80.0002
2021-12-23 00:21:26,79.7642
2021-12-23 00:21:27,79.8784
2021-12-23 00:21:28,79.9812
2021-12-23 00:21:29,80.0002
2021-12-23 00:21:30,80.0002
2021-12-23 00:21:31,80.0002
2021-12-23 00:21:32,79.6468
2021-12-23 00:21:33,79.8019
2021-12-23 00:21:34,79.9725
2021-12-23 00:21:35,80.0002
2021-12-23 00:21:36,80.0002
2021-12-23 00:21:37,80.0002
2021-12-23 00:21:38,79.5734
2021-12-23 00:21:39,79.7377
2021-12-23 00:21:40,79.902
2021-12-23 00:21:41,80.0002
2021-12-23 00:21:42,80.0002
2021-12-23 00:21:43,80.0002
2021-12-23 00:21:44,79.7949
2021-12-23 00:21:45,79.9501
2021-12-23 00:21:46,80.0002
2021-12-23 00:21:47,80.0002
2021-12-23 00:21:48,80.0002
2021-12-23 00:21:49,80.0002
2021-12-23 00:21:50,79.6177
2021-12-23 00:21:51,79.8314
2021-12-23 00:21:52,80.0002
2021-12-23 00:21:53,80.0002
2021-12-23 00:21:54,80.0002
2021-12-23 00:21:55,80.0002
2021-12-23 00:21:56,79.0107
2021-12-23 00:21:57,79.2682
2021-12-23 00:21:58,79.4789
2021-12-23 00:21:59,79.7129
2021-12-23 00:22:00,79.9469
2021-12-23 00:22:01,80.0002
2021-12-23 00:22:02,79.5462
2021-12-23 00:22:03,79.8633
2021-12-23 00:22:04,80.0002
2021-12-23 00:22:05,80.0002
2021-12-23 00:22:06,80.0002
2021-12-23 00:22:07,80.0002
2021-12-23 00:22:08,79.3839
2021-12-23 00:22:09,79.6998
2021-12-23 00:22:10,80.0002
2021-12-23 00:22:11,80.0002
2021-12-23 00:22:12,80.0002
2021-12-23 00:22:13,80.0002
2021-12-23 00:22:14,79.4693
2021-12-23 00:22:15,79.8982
2021-12-23 00:22:16,80.0002
2021-12-23 00:22:17,80.0002
2021-12-23 00:22:18,80.0002
2021-12-23 00:22:19,80.0002
2021-12-23 00:22:20,78.8335
2021-12-23 00:22:21,79.3531
2021-12-23 00:22:22,79.8253
2021-12-23 00:22:23,80.0
2021-12-23 00:22:24,80.0
2021-12-23 00:22:25,80.0
2021-12-23 00:22:26,78.7093
2021-12-23 00:22:27,79.2423
2021-12-23 00:22:28,79.6784
2021-12-23 00:22:29,80.0
2021-12-23 00:22:30,80.0
2021-12-23 00:22:31,80.0
2021-12-23 00:22:32,78.4738
2021-12-23 00:22:33,78.8901
2021-12-23 00:22:34,79.3064
2021-12-23 00:22:35,79.769
2021-12-23 00:22:36,80.0
2021-12-23 00:22:37,80.0
2021-12-23 00:22:38,78.1056
2021-12-23 00:22:39,78.5446
2021-12-23 00:22:40,78.9836
2021-12-23 00:22:41,79.4226
2021-12-23 00:22:42,79.8616
2021-12-23 00:22:43,80.0
2021-12-23 00:22:44,78.0881
2021-12-23 00:22:45,78.4405
2021-12-23 00:22:46,78.8321
2021-12-23 00:22:47,79.2238
2021-12-23 00:22:48,79.6545
2021-12-23 00:22:49,80.0
2021-12-23 00:22:50,78.454
2021-12-23 00:22:51,78.8273
2021-12-23 00:22:52,79.2006
2021-12-23 00:22:53,79.6112
2021-12-23 00:22:54,79.9472
2021-12-23 00:22:55,80.0
2021-12-23 00:22:56,78.6743
2021-12-23 00:22:57,79.0249
2021-12-23 00:22:58,79.3755
2021-12-23 00:22:59,79.7962
2021-12-23 00:23:00,80.0002
2021-12-23 00:23:01,80.0002
2021-12-23 00:23:02,78.4441
2021-12-23 00:23:03,78.7619
2021-12-23 00:23:04,79.0797
2021-12-23 00:23:05,79.3974
2021-12-23 00:23:06,79.7152
2021-12-23 00:23:07,80.0002
2021-12-23 00:23:08,78.8015
2021-12-23 00:23:09,79.0964
2021-12-23 00:23:10,79.4209
2021-12-23 00:23:11,79.7158
2021-12-23 00:23:12,79.9813
2021-12-23 00:23:13,80.0002
2021-12-23 00:23:14,78.6659
2021-12-23 00:23:15,78.9385
2021-12-23 00:23:16,79.2657
2021-12-23 00:23:17,79.5112
2021-12-23 00:23:18,79.7838
2021-12-23 00:23:19,80.0002
2021-12-23 00:23:20,79.0112
2021-12-23 00:23:21,79.2676
2021-12-23 00:23:22,79.5497
2021-12-23 00:23:23,79.7805
2021-12-23 00:23:24,80.0002
2021-12-23 00:23:25,80.0002
2021-12-23 00:23:26,78.9276
2021-12-23 00:23:27,79.1694
2021-12-23 00:23:28,79.387
2021-12-23 00:23:29,79.6529
2021-12-23 00:23:30,79.8705
2021-12-23 00:23:31,80.0002
2021-12-23 00:23:32,79.1934
2021-12-23 00:23:33,79.4023
2021-12-23 00:23:34,79.6576
2021-12-23 00:23:35,79.8897
2021-12-23 00:23:36,80.0002
2021-12-23 00:23:37,80.0002
2021-12-23 00:23:38,79.0056
2021-12-23 00:23:39,79.2227
2021-12-23 00:23:40,79.4397
2021-12-23 00:23:41,79.6785
2021-12-23 00:23:42,79.9173
2021-12-23 00:23:43,80.0002
2021-12-23 00:23:44,79.2777
2021-12-23 00:23:45,79.5008
2021-12-23 00:23:46,79.7015
2021-12-23 00:23:47,79.9246
2021-12-23 00:23:48,80.0002
2021-12-23 00:23:49,80.0002
2021-12-23 00:23:50,79.149
2021-12-23 00:23:51,79.3914
2021-12-23 00:23:52,79.5897
2021-12-23 00:23:53,79.81
2021-12-23 00:23:54,80.0002
2021-12-23 00:23:55,80.0002
2021-12-23 00:23:56,79.3794
2021-12-23 00:23:57,79.5773
2021-12-23 00:23:58,79.8193
2021-12-23 00:23:59,80.0002
2021-12-23 00:24:00,80.0002
2021-12-23 00:24:01,80.0002
2021-12-23 00:24:02,79.2416
2021-12-23 00:24:03,79.4502
2021-12-23 00:24:04,79.6588
2021-12-23 00:24:05,79.8674
2021-12-23 00:24:06,80.0002
2021-12-23 00:24:07,80.0002
2021-12-23 00:24:08,79.1698
2021-12-23 00:24:09,79.3799
2021-12-23 00:24:10,79.5899
2021-12-23 00:24:11,79.821
2021-12-23 00:24:12,80.0002
2021-12-23 00:24:13,80.0002
2021-12-23 00:24:14,79.1989
2021-12-23 00:24:15,79.3834
2021-12-23 00:24:16,79.5884
2021-12-23 00:24:17,79.8139
2021-12-23 00:24:18,80.0002
2021-12-23 00:24:19,80.0002
2021-12-23 00:24:20,79.4091
2021-12-23 00:24:21,79.591
2021-12-23 00:24:22,79.7931
2021-12-23 00:24:23,80.0002
2021-12-23 00:24:24,80.0002
2021-12-23 00:24:25,80.0002
2021-12-23 00:24:26,79.4451
2021-12-23 00:24:27,79.6535
2021-12-23 00:24:28,79.862
2021-12-23 00:24:29,80.0002
2021-12-23 00:24:30,80.0002
2021-12-23 00:24:31,80.0002
2021-12-23 00:24:32,79.1062
2021-12-23 00:24:33,79.3076
2021-12-23 00:24:34,79.4906
2021-12-23 00:24:35,79.6736
2021-12-23 00:24:36,79.8383
2021-12-23 00:24:37,80.0002
2021-12-23 00:24:38,79.218
2021-12-23 00:24:39,79.4051
2021-12-23 00:24:40,79.5583
2021-12-23 00:24:41,79.7454
2021-12-23 00:24:42,79.9326
2021-12-23 00:24:43,80.0002
2021-12-23 00:24:44,79.417
2021-12-23 00:24:45,79.5657
2021-12-23 00:24:46,79.731
2021-12-23 00:24:47,79.8962
2021-12-23 00:24:48,80.0002
2021-12-23 00:24:49,80.0002
2021-12-23 00:24:50,79.2897
2021-12-23 00:24:51,79.4372
2021-12-23 00:24:52,79.5847
2021-12-23 00:24:53,79.7321
2021-12-23 00:24:54,79.8944
2021-12-23 00:24:55,80.0002
2021-12-23 00:24:56,79.5227
2021-12-23 00:24:57,79.6476
2021-12-23 00:24:58,79.8002
2021-12-23 00:24:59,79.9112
2021-12-23 00:25:00,80.0002
2021-12-23 00:25:01,80.0002
2021-12-23 00:25:02,79.4002
2021-12-23 00:25:03,79.5313
2021-12-23 00:25:04,79.6506
2021-12-23 00:25:05,79.7818
2021-12-23 00:25:06,79.8772
2021-12-23 00:25:07,79.9964
2021-12-23 00:25:08,79.4462
2021-12-23 00:25:09,79.5535
2021-12-23 00:25:10,79.6716
2021-12-23 00:25:11,79.779
2021-12-23 00:25:12,79.8863
2021-12-23 00:25:13,80.0002
2021-12-23 00:25:14,79.5628
2021-12-23 00:25:15,79.6599
2021-12-23 00:25:16,79.7677
2021-12-23 00:25:17,79.8864
2021-12-23 00:25:18,80.0002
2021-12-23 00:25:19,80.0002
2021-12-23 00:25:20,79.5671
2021-12-23 00:25:21,79.6615
2021-12-23 00:25:22,79.7559
2021-12-23 00:25:23,79.8503
2021-12-23 00:25:24,79.9446
2021-12-23 00:25:25,80.0002
2021-12-23 00:25:26,79.7183
2021-12-23 00:25:27,79.792
2021-12-23 00:25:28,79.8933
2021-12-23 00:25:29,79.9761
2021-12-23 00:25:30,80.0002
2021-12-23 00:25:31,80.0002
2021-12-23 00:25:32,79.6193
2021-12-23 00:25:33,79.6969
2021-12-23 00:25:34,79.7821
2021-12-23 00:25:35,79.8519
2021-12-23 00:25:36,79.9372
2021-12-23 00:25:37,80.0002
2021-12-23 00:25:38,79.5094
2021-12-23 00:25:39,79.5614
2021-12-23 00:25:40,79.625
2021-12-23 00:25:41,79.6828
2021-12-23 00:25:42,79.7349
2021-12-23 00:25:43,79.7927
2021-12-23 00:25:44,79.7597
2021-12-23 00:25:45,79.8116
2021-12-23 00:25:46,79.875
2021-12-23 00:25:47,79.9269
2021-12-23 00:25:48,79.9904
2021-12-23 00:25:49,80.0002
2021-12-23 00:25:50,79.7192
2021-12-23 00:25:51,79.7692
2021-12-23 00:25:52,79.8191
2021-12-23 00:25:53,79.8741
2021-12-23 00:25:54,79.9241
2021-12-23 00:25:55,79.9691
2021-12-23 00:25:56,79.8152
2021-12-23 00:25:57,79.8592
2021-12-23 00:25:58,79.9033
2021-12-23 00:25:59,79.9429
2021-12-23 00:26:00,79.9913
2021-12-23 00:26:01,80.0002
2021-12-23 00:26:02,79.8253
2021-12-23 00:26:03,79.8647
2021-12-23 00:26:04,79.9042
2021-12-23 00:26:05,79.9436
2021-12-23 00:26:06,79.983
2021-12-23 00:26:07,80.0002
2021-12-23 00:26:08,79.7502
2021-12-23 00:26:09,79.7929
2021-12-23 00:26:10,79.8355
2021-12-23 00:26:11,79.8739
2021-12-23 00:26:12,79.9166
2021-12-23 00:26:13,79.9592
2021-12-23 00:26:14,79.8456
2021-12-23 00:26:15,79.8926
2021-12-23 00:26:16,79.9268
2021-12-23 00:26:17,79.9695
2021-12-23 00:26:18,80.0002
2021-12-23 00:26:19,80.0002
2021-12-23 00:26:20,79.9361
2021-12-23 00:26:21,79.9656
2021-12-23 00:26:22,80.0002
2021-12-23 00:26:23,80.0002
2021-12-23 00:26:24,80.0002
2021-12-23 00:26:25,80.0002
2021-12-23 00:26:26,79.9027
2021-12-23 00:26:27,79.9383
2021-12-23 00:26:28,79.9775
2021-12-23 00:26:29,80.0002
2021-12-23 00:26:30,80.0002
2021-12-23 00:26:31,80.0002
2021-12-23 00:26:32,79.687
2021-12-23 00:26:33,79.7146
2021-12-23 00:26:34,79.7454
2021-12-23 00:26:35,79.7731
2021-12-23 00:26:36,79.8038
2021-12-23 00:26:37,79.8346
2021-12-23 00:26:38,79.8518
2021-12-23 00:26:39,79.8815
2021-12-23 00:26:40,79.9083
2021-12-23 00:26:41,79.938
2021-12-23 00:26:42,79.9708
2021-12-23 00:26:43,79.9976
2021-12-23 00:26:44,80.0002
2021-12-23 00:26:45,80.0002
2021-12-23 00:26:46,80.0002
2021-12-23 00:26:47,80.0002
2021-12-23 00:26:48,80.0002
2021-12-23 00:26:49,80.0002
2021-12-23 00:26:50,79.8377
2021-12-23 00:26:51,79.8601
2021-12-23 00:26:52,79.8826
2021-12-23 00:26:53,79.905
2021-12-23 00:26:54,79.9274
2021-12-23 00:26:55,79.9499
2021-12-23 00:26:56,79.7274
2021-12-23 00:26:57,79.7351
2021-12-23 00:26:58,79.7435
2021-12-23 00:26:59,79.752
2021-12-23 00:27:00,79.7605
2021-12-23 00:27:01,79.7706
2021-12-23 00:27:02,79.5229
2021-12-23 00:27:03,79.517
2021-12-23 00:27:04,79.511
2021-12-23 00:27:05,79.5051
2021-12-23 00:27:06,79.4997
2021-12-23 00:27:07,79.4926
2021-12-23 00:27:08,79.0599
2021-12-23 00:27:09,79.0299
2021-12-23 00:27:10,78.9999
2021-12-23 00:27:11,78.9729
2021-12-23 00:27:12,78.9429
2021-12-23 00:27:13,78.913
2021-12-23 00:27:14,78.7066
2021-12-23 00:27:15,78.6667
2021-12-23 00:27:16,78.6268
2021-12-23 00:27:17,78.5869
2021-12-23 00:27:18,78.547
2021-12-23 00:27:19,78.5071
2021-12-23 00:27:20,78.0731
2021-12-23 00:27:21,78.0047
2021-12-23 00:27:22,77.9363
2021-12-23 00:27:23,77.8866
2021-12-23 00:27:24,77.8244
2021-12-23 00:27:25,77.7622
2021-12-23 00:27:26,77.3846
2021-12-23 00:27:27,77.3046
2021-12-23 00:27:28,77.2247
2021-12-23 00:27:29,77.1367
2021-12-23 00:27:30,77.0568
2021-12-23 00:27:31,76.9768
2021-12-23 00:27:32,76.7528
2021-12-23 00:27:33,76.6737
2021-12-23 00:27:34,76.5857
2021-12-23 00:27:35,76.4889
2021-12-23 00:27:36,76.3922
2021-12-23 00:27:37,76.313
2021-12-23 00:27:38,75.8045
2021-12-23 00:27:39,75.7041
2021-12-23 00:27:40,75.5926
2021-12-23 00:27:41,75.481
2021-12-23 00:27:42,75.3695
2021-12-23 00:27:43,75.2468
2021-12-23 00:27:44,75.0175
2021-12-23 00:27:45,74.887
2021-12-23 00:27:46,74.7802
2021-12-23 00:27:47,74.6616
2021-12-23 00:27:48,74.709
2021-12-23 00:27:49,74.6972
2021-12-23 00:27:50,74.6972
2021-12-23 00:27:51,74.6972
2021-12-23 00:27:52,74.6616
2021-12-23 00:27:53,74.6616
2021-12-23 00:27:54,74.6972
2021-12-23 00:27:55,74.6972
2021-12-23 00:27:56,74.6616
2021-12-23 00:27:57,74.6616
2021-12-23 00:27:58,74.6616
2021-12-23 00:27:59,74.6616
2021-12-23 00:28:00,74.6616
2021-12-23 00:28:01,74.6616
2021-12-23 00:28:02,74.6616
2021-12-23 00:28:03,74.6616
2021-12-23 00:28:04,74.6616
2021-12-23 00:28:05,74.6616
2021-12-23 00:28:06,74.6616
2021-12-23 00:28:07,74.6616
2021-12-23 00:28:08,74.6616
2021-12-23 00:28:09,74.6616
2021-12-23 00:28:10,74.6616
2021-12-23 00:28:11,74.6616
2021-12-23 00:28:12,74.6616
2021-12-23 00:28:13,74.6616
2021-12-23 00:28:14,74.6616
2021-12-23 00:28:15,74.6616
2021-12-23 00:28:16,74.6616
2021-12-23 00:28:17,74.6616
2021-12-23 00:28:18,74.6616
2021-12-23 00:28:19,74.6616
2021-12-23 00:28:20,74.6616
2021-12-23 00:28:21,74.6616
2021-12-23 00:28:22,74.6616
2021-12-23 00:28:23,74.6616
2021-12-23 00:28:24,74.6616
2021-12-23 00:28:25,74.6616
2021-12-23 00:28:26,74.6616
2021-12-23 00:28:27,74.6616
2021-12-23 00:28:28,74.6616
2021-12-23 00:28:29,74.6616
2021-12-23 00:28:30,74.6616
2021-12-23 00:28:31,74.6616
2021-12-23 00:28:32,74.6616
2021-12-23 00:28:33,74.6616
2021-12-23 00:28:34,74.6616
2021-12-23 00:28:35,74.6616
2021-12-23 00:28:36,74.6616
2021-12-23 00:28:37,74.6616
2021-12-23 00:28:38,74.6616
2021-12-23 00:28:39,74.6616
2021-12-23 00:28:40,74.6616
2021-12-23 00:28:41,74.6616
2021-12-23 00:28:42,74.6616
2021-12-23 00:28:43,74.6616
2021-12-23 00:28:44,74.6616
2021-12-23 00:28:45,74.6616
2021-12-23 00:28:46,74.6616
2021-12-23 00:28:47,74.6616
2021-12-23 00:28:48,74.6616
2021-12-23 00:28:49,74.6616
2021-12-23 00:28:50,74.6616
2021-12-23 00:28:51,74.6616
2021-12-23 00:28:52,74.6616
2021-12-23 00:28:53,74.6616
2021-12-23 00:28:54,74.6616
2021-12-23 00:28:55,74.6616
2021-12-23 00:28:56,74.6616
2021-12-23 00:28:57,74.6616
2021-12-23 00:28:58,74.6616
2021-12-23 00:28:59,74.6616
2021-12-23 00:29:00,74.6616
2021-12-23 00:29:01,74.6616
2021-12-23 00:29:02,74.6616
2021-12-23 00:29:03,74.6616
2021-12-23 00:29:04,74.6616
2021-12-23 00:29:05,74.6616
2021-12-23 00:29:06,74.6616
2021-12-23 00:29:07,74.6616
2021-12-23 00:29:08,74.6616
2021-12-23 00:29:09,74.6616
2021-12-23 00:29:10,74.6616
2021-12-23 00:29:11,74.6616
2021-12-23 00:29:12,74.6616
2021-12-23 00:29:13,74.6616
2021-12-23 00:29:14,74.6616
2021-12-23 00:29:15,74.6616
2021-12-23 00:29:16,74.6616
2021-12-23 00:29:17,74.6616
2021-12-23 00:29:18,74.6616
2021-12-23 00:29:19,74.6616
2021-12-23 00:29:20,74.6616
2021-12-23 00:29:21,74.6616
2021-12-23 00:29:22,74.6616
2021-12-23 00:29:23,74.6616
2021-12-23 00:29:24,74.6616
2021-12-23 00:29:25,74.6616
2021-12-23 00:29:26,74.6616
2021-12-23 00:29:27,74.6616
2021-12-23 00:29:28,74.6616
2021-12-23 00:29:29,74.6616
2021-12-23 00:29:30,74.6616
2021-12-23 00:29:31,74.6616
2021-12-23 00:29:32,74.6616
2021-12-23 00:29:33,74.6616
2021-12-23 00:29:34,74.6616
2021-12-23 00:29:35,74.6616
2021-12-23 00:29:36,74.6616
2021-12-23 00:29:37,74.6616
2021-12-23 00:29:38,74.6616
2021-12-23 00:29:39,74.6616
2021-12-23 00:29:40,74.6616
2021-12-23 00:29:41,74.6616
2021-12-23 00:29:42,74.6616
2021-12-23 00:29:43,74.6616
2021-12-23 00:29:44,74.6616
2021-12-23 00:29:45,74.6616
2021-12-23 00:29:46,74.6616
2021-12-23 00:29:47,74.6616
2021-12-23 00:29:48,74.6616
2021-12-23 00:29:49,74.6616
2021-12-23 00:29:50,74.6616
2021-12-23 00:29:51,74.6616
2021-12-23 00:29:52,74.6616
2021-12-23 00:29:53,74.6616
2021-12-23 00:29:54,74.6616
2021-12-23 00:29:55,74.6616
2021-12-23 00:29:56,74.6616
2021-12-23 00:29:57,74.6616
2021-12-23 00:29:58,74.6616
2021-12-23 00:29:59,74.6616
2021-12-23 00:30:00,74.6614
2021-12-23 00:30:01,74.6614
2021-12-23 00:30:02,74.6614
2021-12-23 00:30:03,74.6614
2021-12-23 00:30:04,74.6614
2021-12-23 00:30:05,74.6614
2021-12-23 00:30:06,74.6614
2021-12-23 00:30:07,74.6614
2021-12-23 00:30:08,74.6614
2021-12-23 00:30:09,74.6614
2021-12-23 00:30:10,74.6614
2021-12-23 00:30:11,74.6614
2021-12-23 00:30:12,74.6614
2021-12-23 00:30:13,74.6614
2021-12-23 00:30:14,74.6614
2021-12-23 00:30:15,74.6614
2021-12-23 00:30:16,74.6614
2021-12-23 00:30:17,74.6614
2021-12-23 00:30:18,74.6614
2021-12-23 00:30:19,74.6614
2021-12-23 00:30:20,74.6614
2021-12-23 00:30:21,74.6614
2021-12-23 00:30:22,74.6614
2021-12-23 00:30:23,74.6614
2021-12-23 00:30:24,74.6614
2021-12-23 00:30:25,74.6614
2021-12-23 00:30:26,74.6614
2021-12-23 00:30:27,74.6614
2021-12-23 00:30:28,74.6614
2021-12-23 00:30:29,74.6614
2021-12-23 00:30:30,74.6614
2021-12-23 00:30:31,74.6614
2021-12-23 00:30:32,74.6614
2021-12-23 00:30:33,74.6614
2021-12-23 00:30:34,74.6614
2021-12-23 00:30:35,74.6614
2021-12-23 00:30:36,74.6614
2021-12-23 00:30:37,74.6614
2021-12-23 00:30:38,74.6614
2021-12-23 00:30:39,74.6614
2021-12-23 00:30:40,74.6614
2021-12-23 00:30:41,74.6614
2021-12-23 00:30:42,74.6614
2021-12-23 00:30:43,74.6614
2021-12-23 00:30:44,74.6614
2021-12-23 00:30:45,74.6614
2021-12-23 00:30:46,74.6614
2021-12-23 00:30:47,74.6614
2021-12-23 00:30:48,74.6614
2021-12-23 00:30:49,74.6614
2021-12-23 00:30:50,74.6614
2021-12-23 00:30:51,74.6614
2021-12-23 00:30:52,74.6614
2021-12-23 00:30:53,74.6614
2021-12-23 00:30:54,74.6614
2021-12-23 00:30:55,74.6614
2021-12-23 00:30:56,74.6614
2021-12-23 00:30:57,74.6614
2021-12-23 00:30:58,74.6614
2021-12-23 00:30:59,74.6614
2021-12-23 00:31:00,74.6614
2021-12-23 00:31:01,74.6614
2021-12-23 00:31:02,74.6614
2021-12-23 00:31:03,74.6614
2021-12-23 00:31:04,74.6614
2021-12-23 00:31:05,74.6614
2021-12-23 00:31:06,74.6614
2021-12-23 00:31:07,74.6614
2021-12-23 00:31:08,74.6614
2021-12-23 00:31:09,74.6614
2021-12-23 00:31:10,74.6614
2021-12-23 00:31:11,74.6614
2021-12-23 00:31:12,74.6614
2021-12-23 00:31:13,74.6614
2021-12-23 00:31:14,74.6614
2021-12-23 00:31:15,74.6614
2021-12-23 00:31:16,74.6614
2021-12-23 00:31:17,74.6614
2021-12-23 00:31:18,74.6614
2021-12-23 00:31:19,74.6614
2021-12-23 00:31:20,74.6614
2021-12-23 00:31:21,74.6614
2021-12-23 00:31:22,74.6614
2021-12-23 00:31:23,74.6614
2021-12-23 00:31:24,74.6614
2021-12-23 00:31:25,74.6614
2021-12-23 00:31:26,74.6614
2021-12-23 00:31:27,74.6614
2021-12-23 00:31:28,74.6614
2021-12-23 00:31:29,74.6614
2021-12-23 00:31:30,74.6614
2021-12-23 00:31:31,74.6614
2021-12-23 00:31:32,74.6614
2021-12-23 00:31:33,74.6614
2021-12-23 00:31:34,74.6614
2021-12-23 00:31:35,74.6614
2021-12-23 00:31:36,74.6614
2021-12-23 00:31:37,74.6614
2021-12-23 00:31:38,74.6614
2021-12-23 00:31:39,74.6614
2021-12-23 00:31:40,74.6614
2021-12-23 00:31:41,74.6614
2021-12-23 00:31:42,74.6614
2021-12-23 00:31:43,74.6614
2021-12-23 00:31:44,74.6614
2021-12-23 00:31:45,74.6614
2021-12-23 00:31:46,74.6614
2021-12-23 00:31:47,74.6614
2021-12-23 00:31:48,74.6614
2021-12-23 00:31:49,74.6614
2021-12-23 00:31:50,74.6614
2021-12-23 00:31:51,74.6614
2021-12-23 00:31:52,74.6614
2021-12-23 00:31:53,74.6614
2021-12-23 00:31:54,74.6614
2021-12-23 00:31:55,74.6614
2021-12-23 00:31:56,74.6614
2021-12-23 00:31:57,74.6614
2021-12-23 00:31:58,74.6614
2021-12-23 00:31:59,74.6614
2021-12-23 00:32:00,74.6614
2021-12-23 00:32:01,74.6614
2021-12-23 00:32:02,74.6614
2021-12-23 00:32:03,74.6614
2021-12-23 00:32:04,74.6614
2021-12-23 00:32:05,74.6614
2021-12-23 00:32:06,74.6614
2021-12-23 00:32:07,74.6614
2021-12-23 00:32:08,74.6614
2021-12-23 00:32:09,74.6614
2021-12-23 00:32:10,74.6614
2021-12-23 00:32:11,74.6614
2021-12-23 00:32:12,74.6614
2021-12-23 00:32:13,74.6614
2021-12-23 00:32:14,74.6614
2021-12-23 00:32:15,74.6614
2021-12-23 00:32:16,74.6614
2021-12-23 00:32:17,74.6614
2021-12-23 00:32:18,74.6614
2021-12-23 00:32:19,74.6614
2021-12-23 00:32:20,74.6614
2021-12-23 00:32:21,74.6614
2021-12-23 00:32:22,74.6614
2021-12-23 00:32:23,74.6614
2021-12-23 00:32:24,74.6614
2021-12-23 00:32:25,74.6614
2021-12-23 00:32:26,74.6614
2021-12-23 00:32:27,74.6614
2021-12-23 00:32:28,74.6614
2021-12-23 00:32:29,74.6614
2021-12-23 00:32:30,74.6614
2021-12-23 00:32:31,74.6614
